taxonomy_id	name	rank	lineage	SRR13439799_p_compressed+h+v.centrifuge	SRR13439802_p_compressed+h+v.centrifuge	SRR13439790_p_compressed+h+v.centrifuge	SRR13439813_p_compressed+h+v.centrifuge
153497	Kozakia	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Kozakia	0	0	0	0
153496	Kozakia baliensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Kozakia;Kozakia baliensis	0	0	0	31
1434011	Komagataeibacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Komagataeibacter	0	0	0	0
28448	Komagataeibacter xylinus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Komagataeibacter;Komagataeibacter xylinus	0	0	0	11
1177712	Komagataeibacter medellinensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Komagataeibacter;Komagataeibacter medellinensis	0	0	0	7
434	Acetobacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter	0	0	0	0
446692	Acetobacter senegalensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;Acetobacter senegalensis	0	0	0	9
1633874	Acetobacter oryzifermentans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;Acetobacter oryzifermentans	0	0	0	3
441	Gluconobacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconobacter	0	0	0	0
442	Gluconobacter oxydans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Gluconobacter;Gluconobacter oxydans	0	0	0	12
364409	Granulibacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Granulibacter	0	0	0	0
364410	Granulibacter bethesdensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Granulibacter;Granulibacter bethesdensis	0	0	0	12
1060	Rhodobacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter	0	0	0	0
1063	Cereibacter sphaeroides	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Cereibacter;Cereibacter sphaeroides	0	0	0	56
1061	Rhodobacter capsulatus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;Rhodobacter capsulatus	0	0	0	31
1850250	Rhodobacter xanthinilyticus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;Rhodobacter xanthinilyticus	0	0	0	25
266	Paracoccus denitrificans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus denitrificans	0	0	0	63
227873	Pannonibacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter	0	0	0	0
121719	Pannonibacter phragmitetus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pannonibacter;Pannonibacter phragmitetus	0	0	0	74
1097466	Defluviimonas	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Defluviimonas	0	0	0	0
1335048	Frigidibacter mobilis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Frigidibacter;Frigidibacter mobilis	0	0	0	51
97050	Ruegeria	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ruegeria	0	0	0	0
89184	Ruegeria pomeroyi	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ruegeria;Ruegeria pomeroyi	0	0	0	21
379347	Tritonibacter mobilis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Tritonibacter;Tritonibacter mobilis	0	0	0	12
292414	Ruegeria sp. TM1040	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ruegeria;Ruegeria sp. TM1040	0	0	0	9
367771	Marinovum	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Marinovum	0	0	0	0
42444	Marinovum algicola	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Marinovum;Marinovum algicola	0	0	0	32
159345	Roseibacterium	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseibacterium	0	0	0	0
159346	Roseibacterium elongatum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseibacterium;Roseibacterium elongatum	0	0	0	29
302485	Phaeobacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Phaeobacter	0	0	0	0
60890	Phaeobacter gallaeciensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Phaeobacter;Phaeobacter gallaeciensis	0	0	0	21
221822	Phaeobacter inhibens	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Phaeobacter;Phaeobacter inhibens	0	0	0	5
875170	Celeribacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Celeribacter	0	0	0	0
1208324	Celeribacter indicus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Celeribacter;Celeribacter indicus	0	0	0	23
1397108	Celeribacter marinus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Celeribacter;Celeribacter marinus	0	0	0	1
354203	Salipiger	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Salipiger	0	0	0	0
1792508	Salipiger sp. CCB-MM3	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Salipiger;Salipiger sp. CCB-MM3	0	0	0	23
191028	Leisingera	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Leisingera	0	0	0	0
133924	Leisingera methylohalidivorans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Leisingera;Leisingera methylohalidivorans	0	0	0	21
309512	Dinoroseobacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Dinoroseobacter	0	0	0	0
215813	Dinoroseobacter shibae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Dinoroseobacter;Dinoroseobacter shibae	0	0	0	21
478070	Labrenzia	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Labrenzia	0	0	0	0
1674922	Labrenzia sp. CP4	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Labrenzia;Labrenzia sp. CP4	0	0	0	16
53945	Octadecabacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Octadecabacter	0	0	0	0
1217908	Octadecabacter antarcticus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Octadecabacter;Octadecabacter antarcticus	0	0	0	8
53946	Octadecabacter arcticus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Octadecabacter;Octadecabacter arcticus	0	0	0	2
1458307	Octadecabacter temperatus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Octadecabacter;Octadecabacter temperatus	0	0	0	2
92944	Ketogulonicigenium	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ketogulonicigenium	0	0	0	0
92945	Ketogulonicigenium vulgare	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ketogulonicigenium;Ketogulonicigenium vulgare	0	0	0	11
2433	Roseobacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter	0	0	0	1
2434	Roseobacter denitrificans	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter;Roseobacter denitrificans	0	0	0	5
42443	Roseobacter litoralis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseobacter;Roseobacter litoralis	0	0	0	4
188905	Jannaschia	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Jannaschia	0	0	0	0
290400	Jannaschia sp. CCS1	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Jannaschia;Jannaschia sp. CCS1	0	0	0	9
1284657	Planktomarina	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Planktomarina	0	0	0	0
1284658	Planktomarina temperata	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Planktomarina;Planktomarina temperata	0	0	0	2
1579315	Halocynthiibacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Halocynthiibacter	0	0	0	0
1579316	Falsihalocynthiibacter arcticus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Falsihalocynthiibacter;Falsihalocynthiibacter arcticus	0	0	0	2
69657	Hyphomonadaceae	family	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae	0	0	0	0
74317	Maricaulis	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Maricaulales;Maricaulaceae;Maricaulis	0	0	0	0
74318	Maricaulis maris	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Maricaulales;Maricaulaceae;Maricaulis;Maricaulis maris	0	0	0	15
85	Hyphomonas	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae;Hyphomonas	0	0	0	0
81032	Hyphomonas neptunium	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae;Hyphomonas;Hyphomonas neptunium	0	0	0	14
2723	Hirschia	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae;Hirschia	0	0	0	0
2724	Hirschia baltica	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae;Hirschia;Hirschia baltica	0	0	0	3
82117	Alphaproteobacteria incertae sedis	no rank	Bacteria;Pseudomonadota;Alphaproteobacteria	0	0	0	0
991903	Polymorphum	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Polymorphum	0	0	0	0
991904	Polymorphum gilvum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Polymorphum;Polymorphum gilvum	0	0	0	44
213485	Micavibrio	genus	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Micavibrio	0	0	0	0
349221	Micavibrio aeruginosavorus	species	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Micavibrio;Micavibrio aeruginosavorus	0	0	0	7
62654	SAR116 cluster	clade	Bacteria;Pseudomonadota;Alphaproteobacteria;SAR116 cluster	0	0	0	0
767891	Candidatus Puniceispirillum	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Candidatus Puniceispirillales;Candidatus Puniceispirillaceae;Candidatus Puniceispirillum	0	0	0	0
767892	Candidatus Puniceispirillum marinum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Candidatus Puniceispirillales;Candidatus Puniceispirillaceae;Candidatus Puniceispirillum;Candidatus Puniceispirillum marinum	0	0	0	5
35795	Ehrlichia muris	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Ehrlichia;canis group;Ehrlichia muris	0	0	0	1
33993	Neorickettsia	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Neorickettsia	0	0	0	0
951	Neorickettsia sennetsu	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Neorickettsia;Neorickettsia sennetsu	0	0	0	2
1129742	belli group	species group	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;belli group	0	0	0	0
788	Rickettsia canadensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;belli group;Rickettsia canadensis	0	0	0	5
114277	spotted fever group	species group	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group	0	0	0	0
33991	Rickettsia montanensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia montanensis	0	0	0	1
69474	Orientia	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Orientia	0	0	0	0
784	Orientia tsutsugamushi	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Orientia;Orientia tsutsugamushi	0	0	0	3
210592				0	0	0	0
1699067	unclassified Rickettsiales	no rank	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales	0	0	0	0
1528098	Rickettsiales bacterium Ac37b	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Rickettsiales bacterium Ac37b	0	0	0	3
1777752	Candidatus Paracaedibacteraceae	family	Bacteria;Pseudomonadota;Alphaproteobacteria;Holosporales;Candidatus Paracaedibacteraceae	0	0	0	0
1521255	Candidatus Paracaedibacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Holosporales;Candidatus Paracaedibacteraceae;Candidatus Paracaedibacter	0	0	0	0
91604	Candidatus Paracaedibacter acanthamoebae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Holosporales;Candidatus Paracaedibacteraceae;Candidatus Paracaedibacter;Candidatus Paracaedibacter acanthamoebae	0	0	0	2
255473	Parvularculales	order	Bacteria;Pseudomonadota;Alphaproteobacteria;Parvularculales	0	0	0	0
255474	Parvularculaceae	family	Bacteria;Pseudomonadota;Alphaproteobacteria;Parvularculales;Parvularculaceae	0	0	0	0
208215	Parvularcula	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula	0	0	0	0
208216	Parvularcula bermudensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula;Parvularcula bermudensis	0	0	0	11
1191478	Magnetococcales	order	Bacteria;Pseudomonadota;Alphaproteobacteria;Magnetococcales	0	0	0	0
1191479	Magnetococcaceae	family	Bacteria;Pseudomonadota;Alphaproteobacteria;Magnetococcales;Magnetococcaceae	0	0	0	0
162171	Magnetococcus	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Magnetococcales;Magnetococcaceae;Magnetococcus	0	0	0	0
1124597	Magnetococcus marinus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Magnetococcales;Magnetococcaceae;Magnetococcus;Magnetococcus marinus	0	0	0	9
198251	Candidatus Pelagibacter	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Candidatus Pelagibacterales;Candidatus Pelagibacteraceae;Candidatus Pelagibacter	0	0	0	0
198252	Candidatus Pelagibacter ubique	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Candidatus Pelagibacterales;Candidatus Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter ubique	0	0	0	2
859653	alpha proteobacterium HIMB5	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Candidatus Pelagibacterales;Candidatus Pelagibacteraceae;alpha proteobacterium HIMB5	0	0	0	1
119219	Cupriavidus metallidurans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus metallidurans	0	0	0	533
106590	Cupriavidus necator	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus necator	0	0	0	273
68895	Cupriavidus basilensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus basilensis	0	0	0	267
82541	Cupriavidus gilardii	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus gilardii	0	0	0	133
876364	Cupriavidus sp. USMAA2-4	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus sp. USMAA2-4	0	0	0	78
95486	Burkholderia cenocepacia	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia cenocepacia	0	0	0	68
87883	Burkholderia multivorans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia multivorans	0	0	0	59
152480	Burkholderia ambifaria	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia ambifaria	0	0	0	40
60552	Burkholderia vietnamiensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia vietnamiensis	0	0	0	30
1503054	Burkholderia stagnalis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia stagnalis	0	0	0	28
95485	Burkholderia stabilis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia stabilis	0	0	0	27
488731	Burkholderia seminalis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia seminalis	0	0	0	19
1503055	Burkholderia territorii	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia territorii	0	0	0	16
488447	Burkholderia contaminans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia contaminans	0	0	0	13
60550	Burkholderia pyrrocinia	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia pyrrocinia	0	0	0	12
1207504	Burkholderia pseudomultivorans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia pseudomultivorans	0	0	0	12
488732	Burkholderia diffusa	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia diffusa	0	0	0	9
488446	Burkholderia latens	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia latens	0	0	0	6
152500	Burkholderia dolosa	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia dolosa	0	0	0	3
342113	Burkholderia oklahomensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;pseudomallei group;Burkholderia oklahomensis	0	0	0	20
13373	Burkholderia mallei	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;pseudomallei group;Burkholderia mallei	0	0	0	4
28095	Burkholderia gladioli	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia gladioli	0	0	0	83
758793	Caballeronia insecticola	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Caballeronia;Caballeronia insecticola	0	0	0	33
640511	Paraburkholderia atlantica	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia atlantica	0	0	0	28
1740162	Burkholderia humptydooensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;pseudomallei group;Burkholderia humptydooensis	0	0	0	26
1804984	Paraburkholderia phytofirmans OLGA172	strain	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia phytofirmans;Paraburkholderia phytofirmans OLGA172	0	0	0	24
1097668	Burkholderia sp. YI23	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. YI23	0	0	0	21
1678678	Burkholderia sp. HB1	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. HB1	0	0	0	18
758796	Burkholderia sp. RPE67	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. RPE67	0	0	0	17
640512	Burkholderia sp. CCGE1003	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. CCGE1003	0	0	0	16
416344	Burkholderia sp. KJ006	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. KJ006	0	0	0	10
41899	Burkholderia plantarii	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia plantarii	0	0	0	7
1795874	Burkholderia sp. PAMC 28687	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. PAMC 28687	0	0	0	5
640510	Burkholderia sp. CCGE1001	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. CCGE1001	0	0	0	4
1795043	Burkholderia sp. PAMC 26561	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. PAMC 26561	0	0	0	3
1468409	Burkholderia sp. 2002721687	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. 2002721687	0	0	0	1
329	Ralstonia pickettii	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;Ralstonia pickettii	0	0	0	263
305	Ralstonia solanacearum	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;Ralstonia solanacearum species complex;Ralstonia solanacearum	0	0	0	215
105219	Ralstonia mannitolilytica	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;Ralstonia mannitolilytica	0	0	0	76
93219	Pandoraea norimbergensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;Pandoraea norimbergensis	0	0	0	45
